"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"AFGr101",1130744.27076888,2183541.44895183,1794895.98621248,948442.155114494,660033.324031731,482773.494699082,262822.634595985,214342.873625517
"AFGr102",158629.046884156,342299.752977588,243965.580223198,114466.996497372,85207.9091116735,69761.791971661,49482.1932645,46739.9580698522
"AFGr103",614818.131772653,1049179.34929594,669942.425610404,393731.353606985,232886.695999814,157779.002340036,127933.925654473,72954.3677196933
"AFGr104",759453.263012864,1328416.35436602,975547.364697104,589200.273745849,386992.704492139,298713.834738332,224165.55131112,161720.247636575
"AFGr105",714775.423822392,1496022.84743033,1079381.03624063,565050.822128311,404640.869395514,309980.020309373,198329.285901247,138495.480772201
"AFGr106",679198.030781838,1271063.57266736,711661.433882124,473510.134582827,245237.093446201,169423.55849717,142244.369971432,80409.0421710439
"AFGr107",539801.783078087,1067316.72475507,729211.593225659,470718.239548692,290770.754448809,216832.264084476,100574.024181398,47525.0246778121
"AFGr108",818138.163482084,1470662.02827029,982048.860390943,584988.363454382,353327.915666072,293188.86116917,168895.413280367,101822.647286693
"ALBr201",7021.87230694737,15608.7032533042,14814.8973461111,14830.2685014038,13521.4796844558,18791.6357834848,21468.5466206527,25235.7305036402
"ALBr202",8571.42060346336,20475.474389461,18335.2386606018,15564.0418998942,14182.3565161796,19053.7763875508,17519.5789299764,13429.4001128728
"ALBr203",14365.466205318,30439.5752894227,38362.1167009238,33939.3042748913,27916.1504315303,36820.9253054712,43159.2213004815,49928.5919919611
"ALBr204",15472.8375567339,37262.9706154543,40791.3257880742,33968.0690421724,34647.2128163302,43379.3554922394,40965.9571098727,38347.743879123
"ALBr205",15726.8859374817,37654.9575938017,34865.5771712475,35752.4635533654,34368.4870682808,44574.5535635111,49925.6927435155,45666.8106687964
"ALBr206",2856.50994454213,7809.23213916457,5964.87300957217,8300.03746792464,7376.90261075635,9242.67349092251,10962.569142115,13200.2237850026
"ALBr207",10021.3617636269,23625.8814074405,28363.7386254985,28041.2488225401,23615.1581173438,30643.1058424027,35718.6611294334,35218.822191714
"ALBr208",5793.18274534193,13741.2401924534,12982.663366154,8812.20446574126,10672.27660583,11977.6477222623,9011.10637061497,7577.80149160218
"ALBr209",8350.29558330313,18165.4021309653,19332.3309921301,14848.0217845354,15401.2334748057,19763.2053736569,19278.4998219159,21164.0678386876
"ALBr210",9019.46658577999,22090.6056636588,32571.6455076992,26383.7248229648,20259.456467525,29922.8766959832,33745.7715557865,34025.4990006025
"ALBr211",38546.1476516113,104055.886785528,129319.239395877,116359.0603783,100364.129694851,113244.652686523,129025.622753697,138491.135853612
"ALBr212",7725.49090378648,19631.16692089,19030.6655831483,19870.7739428057,18888.9603741998,20316.6218394181,28166.88079028,41661.0689454717
"AGOr201",137881.140555601,228562.909194245,149167.102213925,116853.947046915,67799.8649007896,51354.4976033706,41214.6806259469,17671.3988592065
"AGOr202",127868.623368605,202566.905181197,108558.643217602,90989.0548468416,68659.9582669079,40085.2230996158,23731.730725016,17342.2759942144
"AGOr203",322896.651697709,473867.90897655,239223.96017729,138002.941490538,125730.797656715,87704.1176632347,82816.3389145772,51006.9424233858
"AGOr204",1194644.35693103,2203089.83165846,1466738.86670314,1058105.28312768,705806.204729784,438634.672033548,213568.460104545,97108.7327118105
"AGOr205",108487.290164184,149561.85519301,80726.8673326831,53140.2660264266,35528.2371532779,37421.4810032279,33713.8097651057,22141.8225620844
"AGOr206",441706.292462375,594800.099532383,335780.159426967,204069.787132259,177106.545948771,147060.967470221,84362.0975533,57888.4084737236
"AGOr207",245993.871644605,364683.525304059,160016.894279377,115810.687616793,64664.5022746852,65992.3460982161,67783.6508637257,44098.9779185381
"AGOr208",219408.945255953,277848.483310955,129077.632988512,107742.32784144,77284.208585528,58003.6278693634,41161.0058079311,23493.533140317
"AGOr209",461107.668109142,708535.050738188,381965.192988367,245226.636037445,192671.796892221,164577.734437184,75779.6047348674,54607.6970625849
"AGOr210",475881.77345599,659181.026572438,361547.950328702,210912.441777063,142603.659963203,130512.424977455,78543.1250503934,57424.7268747554
"AGOr211",338209.917354149,502612.977365675,235208.669129962,142055.112193394,93481.0661900947,104532.397201261,61886.7260587076,41086.0385067567
"AGOr212",199724.703878378,271019.765519689,133146.6639827,101323.408543532,58792.9870052991,62294.0662341989,55217.4746098134,27347.92812639
"AGOr213",124979.402532933,160305.568386115,107969.273106555,63677.0253515672,30985.2902020117,32199.3714870594,29085.0226173166,18575.4623164428
"AGOr214",109563.896913668,175790.530364976,99768.6805123584,70243.9826189571,35337.4719709811,25075.6347592508,19106.1005628761,12162.7557969332
"AGOr215",603653.353682476,945105.124074754,491406.872403548,273389.327521366,188209.345015065,153117.84227086,122862.656977114,71377.9080548171
"AGOr216",266059.048776528,350958.188394977,201059.132893245,116930.802142125,72247.1848924423,53342.1098627595,44365.4728213594,54070.3202165626
"AGOr217",138038.609286649,188805.909953025,92707.5162614162,63061.8878116072,42398.3713178955,33147.0228467329,19499.4756613424,14676.3026613321
"AGOr218",90281.5913175383,117714.373428569,94354.5702678009,65537.2028841201,29489.2467535665,21135.3532165237,17216.8518637639,12480.252968118
"ARMr101",6351.56487987014,17424.1132637849,17593.4827642373,22223.7127750312,14583.7330435619,20109.7466248076,16678.1333280549,16245.812020652
"ARMr102",16222.7742408107,35855.3609927588,33011.7748907914,42060.5321532144,31309.3790330467,34040.9745606068,38537.6285956196,28971.5951331517
"ARMr103",22265.2407957442,38781.2954205785,41995.6400641337,46681.0481865884,32790.9192418996,42939.0105394311,35256.1704587213,30246.5700929032
"ARMr104",7257.805613358,27638.278028234,30542.9949437721,30609.5635125121,24997.1975843534,30924.003457535,29038.3562331484,29571.725827087
"ARMr105",11225.5743964963,18455.8466067022,24187.3185706628,29165.2676523146,18334.1535997674,35817.3839198962,38607.5628507856,33706.509003375
"ARMr106",18033.3306868155,28646.4848565397,23566.4967157444,36690.5045964869,25110.3900961181,28166.0171258818,28113.6429957507,21272.4827266627
"ARMr107",17452.256330715,30014.0222916547,28020.4201404535,34818.8847506961,25282.2582878248,35059.22369829,33614.9058535964,29219.3188467696
"ARMr108",5731.45197797162,14016.0522065833,11746.2577266795,12525.0306715899,13688.5932199718,18797.3726014543,19922.4411096104,18923.3857861392
"ARMr109",3008.79871398949,5374.22712282619,5663.87105618462,6014.77188778557,4813.18040761466,6042.22703244421,7928.94149164017,7047.44097751509
"ARMr110",7536.13678881235,14369.9675608593,13827.0539818602,16132.7550591125,11527.8942439417,15202.6645343889,14273.1755031887,14367.1353278364
"ARMr111",63246.2094157752,137938.413425137,126273.494000922,165951.46911906,136772.284734218,123491.208314018,154974.560092697,159173.677898174
"BGDr201",376278.174375996,921365.119284894,813892.767448747,563109.526382716,499181.543790703,364725.011427447,310326.19735346,326112.207936037
"BGDr202",447987.360742219,1069109.90578608,826913.140256995,587438.393653647,483725.050990199,351183.8171111,330908.85180641,271128.734653352
"BGDr203",887477.227482288,1890448.42766917,1804501.89870549,1293686.38330916,981917.929428514,612576.508308442,445313.206920815,387800.346176115
"BGDr204",343079.848058414,763368.739417176,602094.026253506,467140.883518789,261650.440824326,191188.333620706,145529.661681784,160455.780625299
"BGDr205",134072.479336858,287623.829680245,263133.180741565,209132.829835991,163567.840323206,123006.871093175,85427.8638639243,81724.9251250359
"BGDr206",853880.80820642,1710158.23016068,1459764.41249745,921887.003477611,613624.188635021,451002.1685107,422259.208899114,400424.358613001
"BGDr207",1426895.10410731,2886810.25571636,2299770.53066595,1565203.40071445,1085884.90357623,859063.423213285,699474.659320673,649326.942685742
"BGDr208",1488565.89108532,2733853.61268566,2749319.56677153,2752896.67225284,1827945.01851855,1164597.79685572,786615.883364423,513154.168465952
"BGDr209",1098802.42676305,2245125.31770736,2203314.1352544,2019102.06473466,1184765.57288523,793523.484607195,469874.855295747,422498.142752359
"BGDr210",710751.554385845,1620513.59455179,1476235.86827828,1143889.2110946,904252.174150121,778541.899914208,575544.44107395,547775.885551209
"BGDr211",1397529.29315966,3046015.88096134,1786011.93013338,1598708.59863507,1233551.65278685,827434.247605679,687398.900124914,623720.946593114
"BGDr212",479932.969924645,1001301.39925297,917194.334262079,711837.238966175,578907.687477449,407060.890011384,298838.516021886,276295.667083412
"BGDr213",585846.859648724,1373702.82020992,810517.664467693,792455.555198073,576607.796207043,420975.512773063,389661.011468632,292322.072026854
"BGDr214",487203.75900717,1172651.40729882,1092243.76398622,916570.752203739,799176.235913598,581670.151150001,446797.859503932,436870.907936524
"BGDr215",425377.328695552,1037496.90903457,739858.815982761,824391.856762417,641413.095543125,427835.25005099,365623.827774314,285230.883156271
"BGDr216",477111.000656876,1268691.98680586,1041064.54584034,928164.959226601,804806.760171761,580956.76069379,414422.205590887,313354.076013885
"BGDr217",708225.542987266,1435106.14049384,1431726.38064762,1141256.8750673,996845.410439424,676851.357495036,543932.78160183,445589.397267686
"BGDr218",845179.624211813,1742111.68697589,1356450.05686886,1279512.28325954,991612.250097848,729047.560435639,544831.848123154,415721.885027246
"BGDr219",645981.364932405,1535555.1388344,1213425.89814616,1184128.60440564,923640.57513078,674429.342828535,610563.340360821,405654.98736126
"BGDr220",708577.976763496,1688774.9010662,1371800.96241996,1305684.38692417,934946.769896752,672297.71056253,552034.319182141,486158.400184746
"BGDr221",643896.065478703,1516481.34189182,1254887.81246019,1021770.58039733,781824.271426726,619842.935716207,484157.255033038,391636.135595985
"BGDr222",682829.110094234,1551937.63953916,1305481.06846913,826104.723200622,586333.520067622,438535.777564795,359011.449686499,265253.869377931
"BGDr223",654397.066769342,1363216.80112149,1040516.41273585,676584.078253522,473037.041256823,332283.480599392,258872.34543079,235156.597832785
"BENr101",281354.24715967,458493.948579653,244531.277665856,182861.84716649,118564.468587834,81321.8786440725,59236.4582975947,72125.8088988288
"BENr102",365430.99561479,601040.391906729,365622.594192713,326655.617598188,223076.836471272,150835.14142563,80509.5973613734,73376.6594293041
"BENr103",457702.340454594,720358.081547034,384485.435232036,315400.884015716,172300.590263792,122811.786290784,74920.63029934,71662.8898967031
"BENr104",229264.269054693,363645.853082232,216115.862151066,160252.274435047,120851.898709259,88511.2035515299,57282.951319848,53271.6406963241
"BENr105",336669.916745246,553379.478764754,272628.467617863,257825.014841129,184741.859682318,120903.303583636,83003.203558634,85270.5142064203
"BENr106",324162.756687551,508191.094335156,284410.129501176,209201.550704257,144932.85522408,101781.03577268,68918.3041994056,78356.1595756942
"BDIr101",580983.477196699,1053627.02839867,554523.827503939,427557.928591914,286408.968922134,194436.241463401,154006.768889897,93309.4880333423
"BDIr102",222215.63636987,452034.722756353,251863.557384367,144071.23589156,115144.688152586,78368.2030807525,53030.5226903502,46734.0576741617
"BDIr103",239273.337985044,428001.2329334,243218.349235802,166153.290049483,111688.432504616,75187.5230589079,54432.4976270393,37799.9296057071
"BDIr104",405180.852981496,749152.304548177,465404.308280285,361643.141606957,211863.231868266,131339.938008114,96790.7633466195,62566.6673600847
"BDIr105",373740.736824909,654574.481007657,362883.51224423,273881.814400664,179971.990876822,141553.130613361,110033.742377628,73340.2236547298
"KHMr101",91791.0327016317,182804.545667055,120755.014937012,113970.61778597,81054.2409229668,79242.7768690461,58933.4838463187,42542.6503699998
"KHMr102",197392.567373867,387821.842813756,289433.590461747,251220.38283875,190277.31598299,176487.277838099,120008.029734617,108459.029956174
"KHMr103",51061.0486439798,116244.364320593,91213.3918973563,80176.2780065297,45054.0269568234,52466.5634361066,37005.486588371,27825.0869502399
"KHMr104",80004.7701657423,179456.840092899,153485.732044945,132771.646624828,87911.4793674968,66273.6489312863,40922.4475680077,38117.5429047956
"KHMr105",67933.3312637565,168079.584047311,115401.366669722,102258.58095384,74628.3228399767,66932.5729115033,40758.4661726869,36118.7304412032
"KHMr106",132671.016450693,287258.078833609,262383.702212707,266728.670294953,144427.187951299,132857.748885648,92482.0140971703,94140.2672739205
"KHMr107",13994.451745256,33071.9818446501,23015.8905279987,22460.37095062,15587.9853885387,13238.2933139564,7710.32938057823,6590.98524840177
"KHMr108",151364.36817894,284883.46303504,364511.970043526,361065.884256599,173733.670060409,168642.651097297,121817.295287806,86418.8750403829
"KHMr109",113229.738785923,206710.380627724,135346.730042625,145686.180885475,106827.879066349,107596.495924749,69800.5650745267,63248.1987926281
"KHMr110",45389.1135543748,101597.504662296,74642.597561489,69844.4835253465,32094.3773601201,39403.7189279998,29214.0892424193,20395.2409659549
"KHMr111",52322.7913090226,99214.6928011553,71869.4112961353,77714.1127399588,60143.5572109911,55077.2182374662,35881.3301550551,29748.5463502157
"KHMr112",81729.1334893026,196118.912327273,162593.444953778,144569.838527252,91905.8590074352,88191.9432943012,59583.6804908295,56272.8000098294
"KHMr113",163747.583613609,349824.325180151,260472.82645879,230543.067362076,133496.499191209,138917.165609104,107690.837175097,77416.7134099631
"KHMr114",91203.5109280278,200556.415086981,156406.026281943,143214.786570854,98858.1791248787,98364.3491658794,58532.6847508572,47838.9914905784
"KHMr115",92741.1871283405,175542.793465107,136563.387617003,107469.629431049,78679.6769167012,61638.1837114167,41886.3582025069,31957.4827278758
"KHMr116",40397.3835658369,74131.1400733132,59958.9115661244,50931.121596389,28632.2378218191,26672.7378579492,11810.220085927,7784.11963264108
"KHMr117",174543.55885469,393718.056065418,297303.124724714,260252.394941392,158714.312554895,143783.693399461,79735.7223643617,46054.9000950679
"CMRr101",184581.583934284,372018.060777839,217733.808428841,150529.098771524,95173.1239937078,64404.4289610317,36640.0240261387,42580.8321066337
"CMRr102",767496.72806439,1151694.19447027,961072.073342786,757757.191503158,465353.821079002,282483.01776829,187029.153987514,133682.351784589
"CMRr103",170056.187108995,255761.345336465,178375.509401808,114567.90334964,74982.8879104356,46517.2504393292,36438.7681646935,29046.406788634
"CMRr104",739153.973854406,1289338.70217457,616869.100322489,497540.463579627,280919.595015483,202731.312021866,142356.896071122,145000.852960439
"CMRr105",503830.362102477,938435.712546559,655883.142700449,630105.439549048,438735.616022529,273448.502582566,149749.480605206,127693.151891164
"CMRr106",436977.608172584,755723.832739679,393584.572977029,303132.163782695,197611.926765324,120803.035436537,68342.5158856836,97675.0752404687
"CMRr107",326188.691412667,530657.292846019,354751.243483878,253274.80001503,192681.470890098,118882.596627659,92200.5008766539,119959.236847995
"CMRr108",317888.990946391,563139.029716026,376374.763170952,182430.532539586,136308.681409775,115227.533548797,95209.4133107436,100592.581357728
"CMRr109",128627.488134702,180401.685562589,173021.830918398,114121.676225238,78015.1783667035,52913.2233586083,37903.1965980138,27380.3496357476
"CMRr110",222935.98419457,293804.477155587,364849.792297203,276340.207786677,174800.598838347,117113.155354037,57068.2829983872,69817.5753751909
"TCDr101",199769.245633159,345846.260138392,276705.860270921,166359.053720097,111482.167830624,63314.8008186117,34863.1588226929,25617.6817655025
"TCDr102",301504.514558901,646967.427140642,244644.798317449,148098.964088547,139136.759605677,106267.708957077,59769.3649758922,44157.9713558146
"TCDr103",341693.911299769,622066.219116774,205760.601350867,178772.785704372,124158.340042555,79861.5975829842,59594.7948965533,55781.4500061251
"TCDr104",449308.915267443,909105.849492869,271507.073895045,228539.693075145,190802.060562929,139807.326435705,89343.50184016,90065.1364307039
"TCDr105",272641.765543172,497166.219994338,223365.382349027,159256.978708841,105496.660792939,79396.6814738886,46286.4836499844,35328.5014878099
"TCDr106",334262.702026661,555913.593289879,255605.513955479,184700.958538216,121309.989722952,85407.7116406369,50944.9647387442,44725.648087431
"TCDr107",511548.324691699,902371.470416764,410910.329276896,306483.392502368,202508.473757769,136344.327330399,89612.045522654,58393.7825014501
"TCDr108",288405.949436353,519659.740989771,241222.597314465,177327.684222376,117274.383541113,85413.2905118739,39970.1176532283,28391.5093308193
"CODr101",1217743.40747344,2017289.40484679,1607187.96167723,1228635.57746911,845806.042324389,596012.915603746,327265.272112902,230211.467492393
"CODr102",653251.122783845,933827.473168191,504896.256768175,441580.384149555,316998.37042522,215932.854927339,157260.924235299,129734.627542377
"CODr103",1332632.20501221,2056042.54758594,972949.038620371,781620.548354356,600433.882852906,410683.622696806,235111.54803077,185124.378846643
"CODr104",1619000.10864451,2503361.83237969,1218160.47079232,931465.57600954,662732.191591012,434659.248638867,258044.43116751,152254.035776552
"CODr105",1776477.08771648,2850693.49272682,1459596.06875167,1180246.5777144,783976.700941008,640810.6278271,478058.522361177,254417.753961348
"CODr106",1225977.10548227,2116871.20714256,1143579.11316666,685900.931053643,503501.584354849,333119.316373479,261539.693299189,181443.209127356
"CODr107",922328.821075069,1426527.05203821,793072.084423032,525387.88366198,317620.060172709,228264.097820983,185620.710917011,108027.177891002
"CODr108",416163.381721838,693620.293938687,316414.063311276,242022.842018723,175585.238401231,131957.853923407,107281.224311492,58517.5883733468
"CODr109",3178013.96253991,4784270.97823318,2372668.81242608,1853333.64683331,1112862.14900176,851096.22938832,552447.762262218,372227.789315218
"CODr110",1385290.03695609,2259518.77087957,1180570.9068135,798528.833110809,495266.464144536,367988.683687099,256256.957242856,152156.57716554
"CODr111",1769590.58329686,2693064.31666165,1342359.63769609,933448.51353885,667686.918298363,455833.704522494,303325.068624805,202538.796360878
"DOMr101",428250.377098214,843623.295206624,738258.728978079,665768.71461251,483547.242142647,394262.071165758,243532.835954778,208400.946841389
"DOMr102",110323.890182886,244961.964410636,236596.635558217,162220.691874666,136948.724033555,111007.362913483,70351.3432351671,74535.3767913885
"DOMr103",135267.202854066,279619.975688387,302340.861622773,241142.118552533,204829.821143349,171881.146996378,123751.868797346,123286.772345169
"DOMr104",63624.1627532985,124673.908207342,129701.274513628,97888.2198726068,80888.1025385281,65749.8935750545,51799.5270938813,51943.0071456602
"DOMr105",52152.7062807685,92725.3458832307,81011.9414018523,49477.0326997095,39898.4716796974,35216.5117451257,25369.8091468053,29343.2740628105
"DOMr106",119891.450085718,199145.926672299,219075.862275714,164900.39299888,129824.049848172,94592.6472680431,58144.8965470565,68345.1743041178
"DOMr107",28564.1587016792,70659.931108445,57311.9458592297,35597.3511279408,27227.4061046465,26734.9012556531,19497.3943197795,29786.8001226263
"DOMr108",37457.8939159257,85893.4734584385,85522.9220931354,62401.9583292253,54735.1400661492,40822.3187339492,29902.6801359956,33655.539767181
"DOMr109",62639.1665773778,146678.183363489,146401.929819289,107754.400746735,96483.7743976647,77971.1552732074,50767.4000672704,55960.8974549661
"EGYr101",959509.231906817,1756702.69365764,1532936.59106739,1567429.94609667,1177286.35627401,1003351.11439887,970405.158770827,567094.697827769
"EGYr102",471197.649647278,937118.732825821,855381.463766844,813901.381644385,629467.112124524,605656.178674902,577055.794235835,367587.696080409
"EGYr103",78109.3463497251,121735.100368463,117083.825123818,126225.986811568,84685.2872128436,74580.7927158566,75543.1255250935,51324.4164926325
"EGYr104",76722.1750454725,117740.807788157,95324.9915851127,109074.899462238,64012.1761674575,58003.8130614868,38476.6329670819,25073.3614229933
"EGYr105",201707.988149664,327617.585523573,277673.333604469,245256.621165395,184306.986811596,139840.527663863,85157.9281593917,48120.0259220487
"EGYr106",840739.648150555,1439486.05985706,1097828.9221258,1074648.39094232,765999.494984977,707993.945300273,446550.582477009,286522.030162008
"EGYr107",940109.721118476,1594305.24587482,1281849.98792742,1156210.77212469,809754.807410705,672983.769037232,441755.727012074,292415.792494578
"EGYr108",755408.725398329,1224180.27411385,944959.497510687,962747.208940491,643811.183733593,531204.214517135,375181.077132961,197054.915652956
"EGYr109",477817.561883032,738331.527629088,611584.229656433,580777.557160711,420908.892323255,344297.531514601,215793.874617958,144238.870214923
"EGYr110",662122.929344724,1102662.10278767,868141.716394042,911262.679038627,621883.07018679,503241.769349022,386369.634358758,245397.982540369
"EGYr111",585647.848714963,919822.27146953,755935.859115984,737547.364890965,483156.699244055,411179.244469608,318629.690203825,176999.832891069
"EGYr112",934605.079781416,1283675.75589144,1114883.97245037,1162839.0544493,719177.138027914,560406.64118873,360741.957266423,242894.393944414
"EGYr113",178623.615612811,251009.551296516,227910.906494587,217043.895455564,142931.458784041,123995.745504451,86267.5681538371,54127.9366981927
"EGYr114",1137062.88339142,2183140.96437115,1640945.402403,1567715.24072101,1108227.16076463,837807.84241443,621814.743912859,374312.666021507
"EGYr115",446192.713612275,728440.616639396,621543.149728103,494354.257777359,339746.563359254,257421.856307115,154200.135595111,101081.824981388
"EGYr116",595464.996524185,819035.408285851,605549.237602631,550882.659761982,366728.301212786,264467.550451335,169605.298511054,125349.055650177
"EGYr117",736590.991125653,1353923.06224472,1123068.97042918,918522.868013643,554625.218879135,397069.858969087,372484.912255502,220875.907083085
"EGYr118",692524.640218536,1071979.67247276,974878.174876594,720087.604840233,453099.143659972,353584.33864712,258935.241938019,151309.359346768
"EGYr119",788520.124833639,1091860.7956988,963063.07778117,850044.289619558,463509.741137043,393753.995732006,313895.168781187,207921.515416597
"EGYr120",689461.007744318,1012084.49655211,1000361.28473502,831919.126716392,505784.690857068,396753.443434301,272238.440396422,215509.077564372
"EGYr121",169791.040722089,292400.919700618,249355.554982385,213943.798477161,154095.271185092,116203.981073018,77243.8362501672,63177.8306094692
"EGYr122",255425.930423215,386589.252326163,293357.366256215,296212.473022962,198979.983589933,137426.791833151,74549.3341296802,51572.5444186819
"ETHr101",873008.021864539,1781219.77744248,1128530.44450895,741583.732389021,543247.509109911,385908.46545379,289789.54154716,339103.342684147
"ETHr102",331225.882913169,572347.515740954,296427.398545927,238353.541400227,154815.404551459,110083.476447357,79270.4011483624,61577.9302525441
"ETHr103",2827207.62937914,6405166.78041258,3895964.30644089,3195977.17709402,2272220.11922762,1616164.85089774,1214616.00753525,1139303.02901275
"ETHr104",6077667.06017273,12992866.7653325,5787165.45323012,4923517.29412322,3136975.59636254,2014833.27752685,1701297.96782233,1566961.25542974
"ETHr105",1140155.05117709,2313520.83418282,813807.675059249,597961.838359119,441506.171791774,326771.422083665,219736.308061658,216076.184284628
"ETHr106",171489.943313443,363696.471366062,173823.416625449,150080.278904605,103323.620089322,60407.8373089608,46950.1612543825,33737.5731377758
"ETHr107",2931467.12492556,7203154.0694205,3116172.9457931,2670538.4883247,1724460.33316652,1280044.94318516,1027870.98016929,948777.635015171
"ETHr108",68151.4349542495,152951.64576527,95371.218287799,80195.2628649569,44613.8594005284,27124.1626543634,18409.0728664856,15583.1127063471
"ETHr109",35561.7279788896,73938.2911357118,40467.5850198596,38485.846998162,25276.3049326354,15042.9147189154,14435.8682843532,12045.432131473
"ETHr110",367869.506978144,665199.633512148,1001659.79786626,956346.952505141,561324.274023257,291524.159631221,234405.837415369,206289.588068458
"ETHr111",56999.2004609902,127715.347611545,88699.634037288,75437.9678406513,41960.7523193552,28691.3951714168,22612.1575486417,23868.1544101122
"GMBr101",4290.01861071972,7162.13348664486,7089.15159108712,5786.6158676809,3549.49982089441,2313.21700253787,1411.08770846,1359.41715197512
"GMBr102",53530.5444946252,88326.6061007346,78141.2365255454,59963.7389287536,34433.9273144237,21773.0489257475,12195.1375816816,9311.61842848836
"GMBr103",157747.797926096,251720.098040097,195175.823070339,143578.086734299,85465.3969335143,54053.8950755363,34902.1529264265,30375.9250936924
"GMBr104",15740.2054282095,28121.9829993417,16411.8801330085,9423.66249685833,6446.44271173194,5962.52092950312,4711.04571332438,4735.0825080226
"GMBr105",46276.2898442911,82810.1137940326,43437.742327069,26943.9054808203,19491.789845942,16790.7345712151,11627.5033448918,13676.8852917381
"GMBr106",49699.9467647338,82891.0862803577,38465.9015074117,27777.1459215915,18314.393876607,14779.4923258483,10884.1502110348,12707.2729124153
"GMBr107",655.386686777754,1013.76918826406,613.40498916017,431.964171481118,260.018181815901,206.593031549497,152.863814009453,164.571005942044
"GMBr108",56687.8010274981,84294.3565977478,46497.0274457807,32952.8856943179,20683.7703998059,16048.8521574337,11163.9651764783,12119.4631009375
"GHAr101",392114.799096495,674992.91170164,481069.657421873,410181.595912908,307841.300395114,225985.481998566,132196.707113327,104312.315360077
"GHAr102",405962.094108389,721587.084661568,395174.073849505,339003.746760143,288586.739735206,213353.875552446,118590.079384363,129164.746948379
"GHAr103",558905.055334911,1066620.46750451,736655.629552729,792344.573425607,611321.551519625,382763.39061469,252950.697960185,203760.024087743
"GHAr104",333223.08728733,671503.545209899,393394.114595549,285901.314744688,266995.621922569,201519.381904812,145548.925433333,156254.983901821
"GHAr105",406807.864445476,766085.246209569,490197.606596041,336940.358702648,285219.284771924,275163.481061389,183034.58223623,165772.776976723
"GHAr106",829496.340289042,1595688.59865855,971758.397415949,792353.937240992,678954.695646439,491174.539645454,283572.292936598,261240.536166979
"GHAr107",385035.610809744,719374.2018536,433122.735984766,304518.011289689,247561.782827484,207394.571443578,143190.492366231,166077.425424908
"GHAr108",537877.072303937,897925.366382955,472070.762682141,386321.462189276,253281.256607203,207310.894294083,146857.877660864,114237.175879541
"GHAr109",104334.75512812,237581.68663606,123483.285525947,88375.7742240492,64797.7497923806,52503.8881103208,47322.0081981524,57811.5701849689
"GHAr110",153095.718041195,319636.258636277,200450.944819315,127368.513357446,102359.847543673,83621.936790495,64097.2929008988,75303.1549107
"GTMr101",318826.184156031,680525.313832504,684270.96282567,527969.302808754,394640.56037254,296407.176224866,214712.891468707,196804.148310928
